source_id,target_arti_id,ref_type,raw_citation
ART002683296,,학술지(정기간행물),"<title>US artificial intelligence legislation</title>
          <author>Zhang HS</author>
          <journal-name>Global Technology Economy Outlook</journal-name>
          <pubi-year>2018</pubi-year>
          <volume />
          <isseue>9</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002683296,,학술지(정기간행물),"<title>Capital blitz：how far is artificial intelligence from us?</title>
          <author>Zhou M</author>
          <journal-name>Shanghai-Hong Kong Economy</journal-name>
          <pubi-year>2017</pubi-year>
          <volume />
          <isseue>8</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002683296,,인터넷자원,"<title>China Government</title>
          <author />
          <url><![CDATA[http://www.gov.cn/]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002683296,,인터넷자원,"<title>Chinese Association for Artificial Intelligence</title>
          <author />
          <url><![CDATA[http://www.caai.cn/]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002683296,,인터넷자원,"<title>Chinese Medical Industry Association</title>
          <author />
          <url><![CDATA[http://www.chinamhi.org.cn/]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002683296,,인터넷자원,"<title>CNKI</title>
          <author />
          <url><![CDATA[http://www.cnki.net/]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002683296,,인터넷자원,"<title>Statistical Bulletin on the Development of China's Health and Wellness Industry in 2018</title>
          <author>National Health and Wellness Committee of the People's Republic of China</author>
          <url><![CDATA[http://www.nhc.gov.cn/]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002683296,,인터넷자원,"<title>National Health Commission of the People’s Republic of China</title>
          <author />
          <url><![CDATA[http://www.nhc.gov.cn/]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day />"
ART002465103,,,"<reference refebibl-id=""REF051814501"" type-code=""07"" type-name=""기타자료"">
          <title>US Federal Arbitration Act (FAA), 9 U.S.C. §1</title>
          <author />"
ART002465103,,기타자료,"<title>Korean Arbitration Act Act No. 14176, as lastly amended on May 29, 2016</title>
          <author />"
ART002465103,,기타자료,"<title>Korean Labor Standards Act Act No. 12325, as lastly amended on Jan. 21, 2014</title>
          <author />"
ART002465103,,기타자료,"<title>Korean Labor Union and Labor Relations Adjustment Act Act No. 12630, as lastly amended on May 20, 2014</title>
          <author />"
ART002465103,,기타자료,"<title>Korean Seaman’s Act Act No. 14839, as lastly amended on Jul. 26, 2017</title>
          <author />"
ART002465103,,기타자료,"<title>US Jones Act 46 U.S.C. §30104</title>
          <author />"
ART002465103,,기타자료,"<title>Korean Seamen’s Act Act No. 14839, as lastly amended on Jul. 26, 2017</title>
          <author />"
ART002465103,,기타자료,"<title>Korean Presidential Decree No. 28211, as lastly amended on Jul. 26, 2017</title>
          <author />"
ART002465103,,기타자료,"<title>United Nations Convention on the Recognition and Enforcement of Foreign Arbitral Awards</title>
          <author />"
ART002465103,,기타자료,"<title>Great Elephant Corp. v. CPC Corp. No. 4197, 2012 WL 6968924 (S.M.A.A.S.)(Dec. 14, 2012)</title>
          <author />"
ART002465103,,기타자료,"<title>APM Terminals N. Am. v. Horizon Lines, No. 4169, 2012 WL 1143462 (S.M.A.A.S.) (Feb. 28, 2012)</title>
          <author />"
ART002465103,,기타자료,"<title>Maharamas v. American Export lsbrandtsen Lines, 475 F.2d 165 (2d Cir. 1973)</title>
          <author />"
ART002465103,,기타자료,"<title>Genesco v. T. Kakiuchi &amp; Co., 815 F.2d 840, 844 (2d Cir. 1987)</title>
          <author />"
ART002465103,,기타자료,"<title>Harrington v. Atlantic Sounding Co., 602 F.3d 113, 122 (2d Cir. 2010)</title>
          <author />"
ART002465103,,기타자료,"<title>Barbieri v. K-Sea Transp. Corp., 566 F.Supp.2d 187, 194, 2008 A.M.C. 2176, 2185 (E.D.N.Y. 2008); Schreiber v. KC Transp. Corp., 9 N.Y.3d 331 (N.Y. 2007)</title>
          <author />"
ART002465103,,기타자료,"<title>Brown v. Nabors Offshore Corp., 339 F.3d 391 (5th Cir. 2003)</title>
          <author />"
ART002465103,,기타자료,"<title>Dumitru v. Princess Cruise Lines, 732 F.Supp.2d 328 (S.D.N.Y. 2010)</title>
          <author />"
ART002465103,,기타자료,"<title>Rutledge v. NCL (Bahamas), #14-23682 dated Feb. 3, 2015 (S.D.Fla. 2015)</title>
          <author />"
ART002465103,,기타자료,"<title>Doe v. Princess Cruise Lines, 657 F.3d 1204 (11th Cir. 2011)</title>
          <author />"
ART002465103,ART002380049,학술지(정기간행물),"<title>제4차 산업혁명 시대에 있어서 우리나라 조정산업(調停産業, Mediation Industry)의 진흥을 위한 연구- 미국의 사법중재 및 조정서비스(JAMS)와 미국 중재협회(AAA)를 중심으로 -</title>
          <author>조국현</author>
          <journal-name>법학연구</journal-name>
          <pubi-year>2018</pubi-year>
          <volume>59</volume>
          <isseue>3</isseue>
          <serno />
          <page>201-234</page>
          <pubilisher>법학연구소</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.35275/pnulaw.2018.59.3.007]]></doi>"
ART003018071,,,"<reference refebibl-id=""REF066528339"" type-code=""01"" type-name=""학술지(정기간행물)"">
          <title>The state of artificial intelligence-based FDA-approved medical devices and algorithms: an online database</title>
          <author>Stan Benjamens</author>
          <journal-name>npj Digital Medicine</journal-name>
          <pubi-year>2020</pubi-year>
          <volume>3</volume>
          <isseue>1</isseue>
          <serno />
          <page>118-</page>
          <pubilisher>Springer Science and Business Media LLC</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.1038/s41746-020-00324-0]]></doi>"
ART003018071,,인터넷자원,"<title>Advancing into a Leader in AI Medical Devices</title>
          <author>MFDS Press Release</author>
          <url><![CDATA[https://mfds.go.kr/eng/brd/m_61/view.do?seq=34&srchFr=&srchTo=&srchWord=&srchTp=&itm_seq_1=0&itm_seq_2=0&multi_itm_seq=0&company_cd=&company_nm=&page=1]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day>2020</registration-day>"
ART003018071,,인터넷자원,"<title>A new Rx: AI for operations in healthcare</title>
          <author />
          <url><![CDATA[https://wp.technologyreview.com/wp-content/uploads/2020/07/A-new-Rx-AI-for-operations-inhealth-care_071520.pdf]]></url>
          <citation-day />
          <site-name />
          <pubilisher>MIT Technology Review Insights</pubilisher>
          <registration-day />"
ART003018071,,인터넷자원,"<title>AI Technology Assisting Deaf Students</title>
          <author>John Roach</author>
          <url><![CDATA[https://educationblog.microsoft.com/en-us/2018/04/ai-technology-assisting-deaf-students/]]></url>
          <citation-day />
          <site-name>The AI Blog</site-name>
          <pubilisher />
          <registration-day>2018</registration-day>"
ART003018071,,인터넷자원,"<title>FDA</title>
          <author />
          <url><![CDATA[https://www.fda.gov/medical-devices/software-medical-device-samd/artificial-intelligence-and-machine-learning-software-medical-device]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day>2020</registration-day>"
ART003018071,,인터넷자원,"<title>Artificial Intelligence and Machine Learning in Software as a Medical Device</title>
          <author />
          <url><![CDATA[https://www.fda.gov/medical-devices/software-medical-device-samd/artificial-intelligence-and-machine-learning-software-medical]]></url>
          <citation-day />
          <site-name />
          <pubilisher>FDA</pubilisher>
          <registration-day>2019</registration-day>"
ART003018071,,인터넷자원,"<title>What Is Artificial Intelligence?</title>
          <author>John McCarthy</author>
          <url><![CDATA[http://jmc.stanford.edu/articles/whatisai/whatisai.pdf]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day>2007</registration-day>"
ART003018071,,학술지(정기간행물),"<title>A short guide for medical professionals in the era of artificial intelligence</title>
          <author>Bertalan Meskó</author>
          <journal-name>npj Digital Medicine</journal-name>
          <pubi-year>2020</pubi-year>
          <volume>3</volume>
          <isseue>1</isseue>
          <serno />
          <page>126-</page>
          <pubilisher>Springer Science and Business Media LLC</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.1038/s41746-020-00333-z]]></doi>"
